product_id,product_name,product_category,price,discount_level,delivery_time,shelf_life_days,stock_quantity,customer_rating
5707,Shampoo,Fruits,202.33,None,178,102,166,4.4
5708,Banana,Fruits,448.2,High,40,197,26,1.7
5709,Bread,Snacks,424.91,Medium,111,270,110,2.1
5710,Tomato,Beverages,128.4,Medium,73,354,137,2.4
5711,Shampoo,Vegetables,348.96,Low,99,228,35,4.5
5712,Shampoo,Snacks,41.93,Medium,100,71,94,4.6
5713,Tomato,Bakery,481.96,Medium,55,142,15,3.6
5714,Shampoo,Beverages,181.01,None,119,333,163,2.8
5715,Soda,Fruits,417.6,High,104,243,89,3.1
5716,Shampoo,Vegetables,166.03,Low,33,313,107,3.3
5717,Butter,Snacks,320.06,Low,98,8,83,4.8
5718,Milk,Vegetables,491.96,Low,46,328,161,4.9
5719,Soda,Beverages,439.61,None,178,356,164,4.4
5720,Shampoo,Dairy,88.58,Medium,162,106,199,3.3
5721,Juice,Vegetables,278.27,None,38,48,67,2.6
5722,Banana,Vegetables,180.78,Medium,168,123,58,1.9
5723,Chips,Bakery,222.83,Low,116,192,156,3.1
5724,Shampoo,Fruits,174.24,Low,139,235,30,2.4
5725,Apple,Beverages,174.62,Medium,149,194,65,1.3
5726,Banana,Vegetables,275.85,Medium,142,114,88,2.9
5727,Juice,Beverages,104.06,None,100,306,2,3.3
5728,Butter,Fruits,273.32,High,65,283,106,3.4
5729,Shampoo,Bakery,146.69,Medium,87,110,68,1.3
5730,Butter,Beverages,151.6,None,80,169,21,2.9
5731,Shampoo,Personal Care,371.99,Low,174,130,79,3.6
5732,Bread,Fruits,24.5,Low,45,350,52,4.8
5733,Milk,Fruits,196.66,Medium,83,102,175,1.1
5734,Butter,Snacks,209.69,Low,38,335,75,3.7
5735,Milk,Bakery,247.7,Low,89,124,174,1.2
5736,Banana,Bakery,337.82,None,175,345,41,1.6
5737,Bread,Personal Care,191.15,None,111,303,3,1.7
5738,Chips,Beverages,114.44,Medium,178,348,112,2.3
5739,Soda,Dairy,443.59,Medium,42,147,41,4.3
5740,Milk,Personal Care,490.71,None,102,199,170,4.4
5741,Bread,Snacks,19.81,None,121,134,96,2.5
5742,Milk,Bakery,277.77,Low,132,108,169,2.7
5743,Tomato,Fruits,177.43,Medium,150,97,125,1.9
5744,Juice,Bakery,145.72,Medium,143,301,2,2.7
5745,Chips,Personal Care,174.5,None,17,226,186,2.1
5746,Juice,Dairy,323.05,Low,127,204,80,1.7
5747,Shampoo,Vegetables,103.45,Low,18,292,138,1.6
5748,Milk,Vegetables,457.3,High,160,262,80,4.1
5749,Shampoo,Bakery,238.4,Low,30,14,162,1.5
5750,Apple,Bakery,169.53,None,138,175,104,3.5
5751,Milk,Snacks,385.11,Low,55,105,177,1.7
5752,Bread,Bakery,18.01,Low,71,114,190,4.4
5753,Chips,Dairy,221.61,Medium,11,251,123,2.1
5754,Shampoo,Bakery,184.1,None,113,327,197,1.2
5755,Milk,Beverages,175.72,Low,84,248,98,2.8
5756,Apple,Personal Care,175.16,Medium,110,27,5,5.0
5757,Juice,Dairy,25.32,None,97,358,31,4.3
5758,Bread,Snacks,84.54,Low,137,229,10,3.3
5759,Tomato,Beverages,79.52,Low,92,357,42,1.8
5760,Milk,Beverages,494.42,Medium,14,266,38,1.5
5761,Tomato,Personal Care,20.86,None,102,273,140,4.4
5762,Banana,Vegetables,91.87,High,48,25,12,4.2
5763,Chips,Dairy,487.35,None,137,318,38,2.8
5764,Milk,Personal Care,317.85,None,75,124,173,2.7
5765,Butter,Beverages,230.83,Medium,54,124,161,4.0
5766,Apple,Snacks,48.59,High,84,202,194,3.1
5767,Shampoo,Personal Care,338.13,None,110,140,159,2.6
5768,Butter,Vegetables,77.52,High,150,81,67,2.0
5769,Banana,Beverages,338.88,None,102,358,103,1.5
5770,Chips,Personal Care,489.8,Medium,128,62,64,3.4
5771,Juice,Dairy,270.67,None,41,90,112,4.3
5772,Bread,Vegetables,114.9,Low,118,5,6,4.0
5773,Tomato,Dairy,316.39,Low,52,81,2,3.8
5774,Banana,Dairy,261.34,Low,145,14,85,4.7
5775,Shampoo,Dairy,271.24,Low,83,73,199,2.6
5776,Bread,Personal Care,244.27,Low,148,152,196,1.5
5777,Juice,Vegetables,340.13,High,165,66,48,1.4
5778,Shampoo,Personal Care,290.25,None,48,17,57,4.8
5779,Apple,Personal Care,493.63,None,35,190,27,3.4
5780,Tomato,Personal Care,414.67,Medium,81,169,114,4.2
5781,Butter,Beverages,139.7,None,111,14,154,3.1
5782,Milk,Bakery,365.62,Low,35,263,21,2.6
5783,Banana,Fruits,115.01,Low,41,166,93,1.8
5784,Milk,Beverages,393.35,Low,55,294,100,4.4
5785,Bread,Vegetables,82.3,High,165,200,70,1.3
5786,Milk,Fruits,242.04,None,144,38,113,4.6
5787,Butter,Fruits,397.4,None,44,164,12,1.8
5788,Soda,Fruits,147.26,None,31,89,149,1.0
5789,Bread,Bakery,420.19,None,159,62,4,1.4
5790,Tomato,Personal Care,325.63,Low,131,269,21,4.5
5791,Shampoo,Snacks,204.79,Medium,12,301,126,1.3
5792,Tomato,Vegetables,217.47,Medium,55,29,52,2.4
5793,Milk,Bakery,463.74,Medium,17,40,38,2.0
5794,Chips,Bakery,116.72,None,13,268,36,1.1
5795,Bread,Snacks,349.75,None,24,118,30,3.1
5796,Shampoo,Fruits,356.57,High,53,109,61,5.0
5797,Juice,Personal Care,462.0,None,176,97,102,4.4
5798,Apple,Snacks,359.45,High,129,93,80,1.7
5799,Tomato,Snacks,296.39,Medium,85,167,126,4.5
5800,Tomato,Bakery,452.24,High,166,42,5,2.8
5801,Bread,Vegetables,416.27,Low,171,96,104,2.1
5802,Chips,Dairy,361.22,None,163,123,80,3.6
5803,Milk,Personal Care,25.96,Medium,121,215,161,1.9
5804,Milk,Snacks,193.03,Medium,96,164,86,4.5
5805,Bread,Personal Care,319.63,None,27,105,51,3.5
5806,Tomato,Snacks,265.9,Medium,61,183,157,1.5
5807,Shampoo,Fruits,166.47,None,63,288,12,3.3
5808,Apple,Personal Care,80.77,Low,51,359,185,3.0
5809,Bread,Fruits,280.97,High,102,301,52,2.9
5810,Shampoo,Bakery,150.1,None,150,27,147,2.5
5811,Shampoo,Fruits,124.17,None,41,283,133,2.9
5812,Juice,Personal Care,205.49,None,92,36,54,3.3
5813,Butter,Beverages,394.89,None,90,142,158,3.9
5814,Soda,Personal Care,249.05,None,75,85,58,4.7
5815,Apple,Snacks,116.08,None,91,359,146,1.2
5816,Banana,Fruits,67.28,None,176,323,197,3.3
5817,Chips,Vegetables,254.5,Medium,164,199,97,4.0
5818,Soda,Beverages,399.24,High,87,296,155,1.5
5819,Juice,Bakery,329.88,Low,63,97,140,4.6
5820,Apple,Dairy,123.75,None,82,50,179,2.0
5821,Milk,Snacks,223.99,None,23,31,73,4.3
5822,Soda,Snacks,429.06,Medium,145,166,60,3.6
5823,Milk,Vegetables,97.05,Medium,44,336,168,3.2
5824,Chips,Dairy,270.72,High,155,105,44,4.5
5825,Milk,Dairy,184.55,None,87,191,134,4.9
5826,Chips,Bakery,70.85,Medium,61,198,85,5.0
5827,Apple,Bakery,34.45,Low,81,162,13,3.7
5828,Tomato,Beverages,282.38,High,145,13,35,2.4
5829,Chips,Snacks,20.17,Low,174,216,7,4.5
5830,Shampoo,Fruits,60.69,Low,75,316,11,3.6
5831,Banana,Bakery,180.31,Medium,90,171,167,2.3
5832,Banana,Vegetables,31.32,Medium,86,347,105,4.7
5833,Bread,Vegetables,206.22,None,127,278,189,4.0
5834,Banana,Vegetables,73.88,None,178,302,141,2.8
5835,Bread,Personal Care,181.44,Low,82,115,176,2.8
5836,Banana,Bakery,397.67,None,36,333,50,5.0
5837,Chips,Bakery,316.92,Low,157,207,189,2.5
5838,Shampoo,Vegetables,228.25,High,47,252,4,1.4
5839,Tomato,Bakery,55.0,Low,149,69,194,3.2
5840,Milk,Personal Care,313.38,Medium,179,207,0,4.5
5841,Juice,Fruits,90.22,Medium,95,165,103,3.3
5842,Banana,Fruits,47.53,Medium,110,137,104,4.2
5843,Tomato,Beverages,335.36,High,112,182,100,1.2
5844,Tomato,Snacks,456.91,Medium,40,197,127,3.7
5845,Chips,Fruits,235.69,Low,49,270,96,1.3
5846,Apple,Beverages,30.09,Low,82,64,48,3.2
5847,Apple,Dairy,441.35,Low,176,209,144,3.0
5848,Banana,Snacks,42.82,Low,147,159,94,4.8
5849,Juice,Fruits,435.08,Low,166,76,34,1.5
5850,Banana,Personal Care,201.99,Medium,177,160,194,1.0
5851,Banana,Dairy,189.04,Low,167,177,12,1.5
5852,Bread,Beverages,275.97,None,139,312,115,1.7
5853,Shampoo,Fruits,478.97,High,91,66,164,2.0
5854,Shampoo,Fruits,450.38,Low,165,209,37,4.3
5855,Juice,Bakery,240.46,Low,41,64,77,2.5
5856,Bread,Dairy,350.95,Medium,97,90,133,4.4
5857,Tomato,Fruits,294.41,Medium,111,147,62,2.1
5858,Bread,Vegetables,349.8,Low,98,355,176,4.4
5859,Banana,Personal Care,416.37,Medium,98,11,8,1.0
5860,Apple,Bakery,26.9,None,41,299,163,4.7
5861,Soda,Bakery,169.62,Low,164,183,22,4.0
5862,Juice,Fruits,480.07,None,63,231,78,2.7
5863,Tomato,Personal Care,475.17,Medium,105,11,117,3.3
5864,Chips,Bakery,15.5,None,168,144,184,4.7
5865,Soda,Snacks,108.71,Medium,123,18,177,3.3
5866,Soda,Dairy,496.95,None,33,38,58,1.9
5867,Bread,Snacks,251.48,High,172,244,113,3.3
5868,Milk,Beverages,290.7,High,39,333,134,4.5
5869,Soda,Snacks,91.55,Low,106,324,46,4.9
5870,Banana,Personal Care,448.22,Low,64,101,88,3.3
5871,Butter,Vegetables,123.32,Medium,73,272,86,1.6
5872,Apple,Bakery,102.93,None,42,130,74,4.1
5873,Apple,Personal Care,121.78,None,55,38,183,5.0
5874,Butter,Bakery,460.61,None,42,287,135,2.9
5875,Shampoo,Vegetables,354.39,Low,39,22,35,2.5
5876,Banana,Bakery,386.61,None,88,297,169,3.2
5877,Chips,Snacks,194.75,None,166,72,38,1.7
5878,Soda,Beverages,455.5,Medium,101,241,64,4.9
5879,Shampoo,Fruits,396.81,None,105,84,43,4.4
5880,Banana,Vegetables,377.79,None,39,90,76,1.5
5881,Bread,Snacks,485.76,High,115,64,79,4.8
5882,Apple,Personal Care,189.44,Medium,111,52,173,4.8
5883,Shampoo,Snacks,309.38,Low,149,183,140,2.3
5884,Juice,Snacks,455.87,None,76,360,36,3.5
5885,Soda,Fruits,397.54,Low,152,88,13,1.4
5886,Soda,Dairy,286.06,None,19,99,121,1.3
5887,Chips,Bakery,47.34,High,95,312,140,3.0
5888,Milk,Bakery,329.83,Medium,70,256,139,1.2
5889,Juice,Personal Care,268.01,High,32,337,54,4.5
5890,Soda,Beverages,100.25,Medium,20,184,155,4.7
5891,Tomato,Personal Care,442.3,Low,25,88,21,1.3
5892,Juice,Dairy,178.19,Medium,58,314,83,1.2
5893,Soda,Bakery,199.87,Medium,119,154,146,1.9
5894,Butter,Beverages,339.48,Low,89,43,157,4.7
5895,Juice,Personal Care,249.51,None,151,283,181,4.1
5896,Banana,Beverages,53.75,Low,143,308,89,3.7
5897,Juice,Snacks,199.85,None,179,117,14,4.1
5898,Chips,Vegetables,56.29,Medium,154,131,29,1.8
5899,Bread,Snacks,103.47,Medium,128,45,28,2.0
5900,Bread,Fruits,13.52,High,51,162,159,2.3
5901,Bread,Bakery,98.84,Medium,19,210,116,3.4
5902,Banana,Beverages,171.92,Medium,58,51,157,3.4
5903,Shampoo,Personal Care,273.73,None,18,189,107,1.8
5904,Bread,Vegetables,460.45,Low,176,76,114,2.7
5905,Apple,Personal Care,274.76,High,11,61,15,3.8
5906,Banana,Bakery,355.75,Medium,77,243,163,2.2
5907,Shampoo,Beverages,185.26,Medium,61,66,81,1.3
5908,Apple,Beverages,378.3,None,148,346,175,1.8
5909,Apple,Snacks,314.03,Medium,46,61,27,1.7
5910,Apple,Vegetables,235.3,High,31,247,61,3.5
5911,Tomato,Vegetables,104.95,None,14,332,183,1.3
5912,Chips,Bakery,158.74,Medium,139,128,55,4.5
5913,Chips,Beverages,314.26,Low,142,157,74,1.3
5914,Banana,Vegetables,218.77,None,108,259,16,3.4
5915,Apple,Vegetables,445.8,Medium,169,221,189,4.7
5916,Butter,Personal Care,125.07,None,156,236,20,1.2
5917,Juice,Bakery,45.81,None,112,21,164,2.5
5918,Shampoo,Snacks,298.78,Medium,124,84,114,2.3
5919,Chips,Personal Care,444.16,Medium,13,180,161,2.4
5920,Bread,Personal Care,188.72,None,96,43,28,3.4
5921,Banana,Dairy,327.38,High,55,147,67,2.0
5922,Shampoo,Fruits,123.39,None,92,21,187,1.1
5923,Banana,Dairy,283.65,High,163,253,10,4.8
5924,Butter,Vegetables,395.53,Medium,59,39,81,4.0
5925,Tomato,Beverages,434.85,Low,35,293,127,1.5
5926,Tomato,Fruits,61.51,None,80,150,116,2.8
5927,Apple,Fruits,184.62,Low,41,219,95,1.3
5928,Tomato,Beverages,323.43,None,120,169,187,1.1
5929,Banana,Fruits,27.01,Medium,126,115,73,1.2
5930,Bread,Beverages,348.4,Low,106,139,107,4.0
5931,Apple,Fruits,268.74,None,35,78,161,2.8
5932,Soda,Personal Care,151.4,Medium,97,160,160,4.4
5933,Shampoo,Bakery,409.18,None,60,219,137,2.2
5934,Butter,Bakery,152.12,Low,96,358,59,4.1
5935,Apple,Dairy,495.79,None,175,278,25,1.3
5936,Banana,Personal Care,410.02,Medium,35,283,105,3.5
5937,Shampoo,Fruits,356.91,Medium,133,152,24,2.4
5938,Bread,Snacks,40.06,Medium,40,35,1,2.1
5939,Milk,Beverages,453.11,None,135,18,89,4.3
5940,Butter,Personal Care,397.13,None,54,27,83,1.2
5941,Banana,Fruits,122.22,None,40,6,2,4.8
5942,Butter,Bakery,202.2,None,120,182,31,4.1
5943,Chips,Bakery,141.63,None,70,333,0,2.4
5944,Milk,Beverages,492.36,Low,54,63,23,5.0
5945,Shampoo,Snacks,428.56,Low,69,293,49,1.8
5946,Tomato,Fruits,465.81,Medium,61,180,170,2.6
5947,Banana,Fruits,396.5,Low,61,176,43,4.5
5948,Butter,Snacks,233.61,Low,85,87,32,5.0
5949,Shampoo,Snacks,110.66,High,71,227,37,2.0
5950,Tomato,Snacks,111.96,Low,163,39,111,4.0
5951,Bread,Bakery,84.32,Low,76,301,51,2.2
5952,Bread,Beverages,277.86,High,88,114,34,4.1
5953,Butter,Personal Care,460.78,High,58,239,16,1.5
5954,Apple,Snacks,495.98,Low,97,43,57,2.3
5955,Chips,Beverages,150.78,Medium,124,223,47,1.3
5956,Apple,Dairy,351.68,Low,53,221,42,3.0
5957,Chips,Fruits,302.58,Medium,45,198,47,3.8
5958,Banana,Fruits,249.58,High,31,167,43,2.5
5959,Soda,Vegetables,336.23,Low,139,120,32,3.5
5960,Butter,Dairy,191.97,Medium,16,332,86,3.3
5961,Juice,Personal Care,472.8,Medium,25,165,82,2.2
5962,Butter,Snacks,355.67,None,103,93,129,2.9
5963,Milk,Snacks,379.56,Medium,53,145,137,1.3
5964,Tomato,Personal Care,128.79,Low,119,316,82,2.8
5965,Milk,Bakery,92.61,None,74,178,155,2.8
5966,Bread,Dairy,203.23,High,82,205,174,1.1
5967,Chips,Snacks,385.67,Low,80,359,135,3.1
5968,Tomato,Vegetables,470.01,Low,167,306,106,4.0
5969,Bread,Beverages,219.39,Medium,179,360,150,2.8
5970,Tomato,Fruits,389.34,High,83,117,175,3.6
5971,Apple,Dairy,240.5,High,34,178,108,3.1
5972,Bread,Fruits,154.66,Low,91,78,91,4.1
5973,Apple,Beverages,372.24,Low,80,329,62,3.1
5974,Apple,Dairy,401.12,None,66,291,76,2.3
5975,Tomato,Beverages,109.39,Low,169,129,36,4.3
5976,Shampoo,Snacks,159.53,High,59,28,11,1.3
5977,Milk,Personal Care,252.44,Medium,84,36,73,2.2
5978,Bread,Snacks,101.4,None,147,258,114,3.4
5979,Juice,Personal Care,465.13,None,159,117,80,4.4
5980,Shampoo,Snacks,299.75,High,50,199,192,1.3
5981,Milk,Beverages,69.39,Medium,56,20,14,1.4
5982,Bread,Beverages,100.17,Low,151,216,79,2.1
5983,Chips,Beverages,477.63,Medium,140,112,83,2.4
5984,Milk,Fruits,371.7,None,87,28,118,4.4
5985,Juice,Beverages,369.86,Medium,62,294,9,4.8
5986,Butter,Snacks,45.52,Medium,25,312,41,1.1
5987,Banana,Vegetables,448.7,Medium,128,308,153,1.1
5988,Apple,Beverages,227.43,Low,37,347,48,4.5
5989,Banana,Vegetables,333.26,Low,172,123,150,1.5
5990,Shampoo,Personal Care,480.25,None,139,185,191,2.4
5991,Butter,Snacks,59.01,High,70,42,16,2.1
5992,Apple,Beverages,246.32,High,64,237,161,2.1
5993,Bread,Fruits,34.31,Medium,27,73,104,2.3
5994,Shampoo,Fruits,254.78,High,58,86,56,2.3
5995,Juice,Personal Care,133.61,Medium,111,122,85,3.5
5996,Tomato,Vegetables,456.42,None,51,313,131,3.5
5997,Bread,Bakery,205.26,Medium,16,54,198,3.1
5998,Milk,Fruits,320.6,Low,141,161,68,4.4
5999,Tomato,Fruits,431.54,Low,68,78,94,4.4
6000,Shampoo,Fruits,492.01,None,58,187,82,1.9
6001,Milk,Snacks,256.87,Low,69,110,195,3.2
6002,Juice,Fruits,233.32,Medium,15,193,49,4.1
6003,Banana,Dairy,47.11,None,157,310,125,4.5
6004,Milk,Beverages,16.24,None,40,276,66,2.0
6005,Banana,Personal Care,308.31,Medium,125,91,195,3.0
6006,Apple,Fruits,42.08,Medium,159,354,87,3.1
6007,Chips,Bakery,196.39,Low,94,330,127,3.8
6008,Soda,Bakery,11.77,None,169,176,186,2.3
6009,Bread,Fruits,311.46,Low,56,256,112,2.2
6010,Soda,Fruits,218.45,Medium,171,360,104,3.8
6011,Apple,Dairy,72.24,Medium,164,148,114,2.6
6012,Milk,Fruits,155.22,None,53,288,62,1.0
6013,Apple,Fruits,289.13,High,167,189,194,4.8
6014,Soda,Beverages,331.79,None,170,158,25,1.6
6015,Soda,Bakery,236.54,None,164,346,127,1.6
6016,Bread,Dairy,403.94,Low,65,122,0,4.3
6017,Tomato,Bakery,65.1,Low,160,271,93,2.3
6018,Butter,Dairy,51.43,High,52,329,114,2.3
6019,Apple,Bakery,31.68,None,63,259,195,3.5
6020,Chips,Fruits,272.56,Low,77,245,145,1.2
6021,Butter,Bakery,356.05,Low,62,175,11,1.9
6022,Apple,Bakery,73.96,Low,49,109,165,1.2
6023,Juice,Dairy,323.08,None,95,40,41,2.2
6024,Shampoo,Personal Care,243.7,None,146,70,163,4.5
6025,Shampoo,Vegetables,493.8,None,104,189,15,4.6
6026,Soda,Dairy,361.56,Low,147,194,192,2.2
6027,Shampoo,Dairy,332.16,Medium,19,159,66,1.8
6028,Banana,Dairy,289.52,Medium,167,231,166,1.5
6029,Chips,Snacks,498.71,Low,147,145,98,2.6
6030,Shampoo,Personal Care,490.42,Low,45,80,58,4.3
6031,Milk,Snacks,273.68,High,52,150,37,4.4
6032,Banana,Snacks,233.04,Low,116,42,143,1.2
6033,Butter,Dairy,236.44,None,160,266,138,1.8
6034,Banana,Vegetables,219.89,Medium,141,130,27,1.8
6035,Apple,Dairy,270.39,Medium,149,96,90,4.3
6036,Soda,Fruits,144.06,Low,133,288,110,2.8
6037,Bread,Vegetables,464.13,None,58,349,93,2.5
6038,Bread,Snacks,250.21,None,161,265,76,4.8
6039,Juice,Bakery,422.58,Medium,150,112,79,4.7
6040,Chips,Bakery,242.9,None,133,49,129,2.8
6041,Apple,Personal Care,361.96,Low,77,6,147,1.5
6042,Bread,Beverages,175.07,None,111,205,71,1.7
6043,Soda,Personal Care,316.16,None,99,94,37,1.4
6044,Butter,Vegetables,254.2,None,171,219,183,3.7
6045,Bread,Snacks,189.89,None,18,119,166,3.2
6046,Milk,Vegetables,441.96,None,19,323,30,3.2
6047,Banana,Vegetables,65.23,Medium,134,96,79,1.4
6048,Bread,Bakery,248.59,Low,124,330,150,4.2
6049,Apple,Dairy,105.24,Medium,74,190,161,3.1
6050,Shampoo,Fruits,431.92,None,121,264,95,1.4
6051,Shampoo,Beverages,134.2,High,81,162,16,4.0
6052,Butter,Snacks,320.38,High,83,61,106,4.9
6053,Shampoo,Vegetables,91.13,None,63,51,23,2.8
6054,Butter,Beverages,208.41,High,98,226,162,1.5
6055,Apple,Vegetables,450.69,None,104,112,117,1.4
6056,Chips,Bakery,91.37,Medium,112,355,150,1.1
6057,Shampoo,Fruits,334.97,None,70,304,135,4.1
6058,Juice,Bakery,110.21,Low,175,184,181,3.8
6059,Soda,Beverages,213.72,Low,145,181,86,3.3
6060,Banana,Snacks,274.9,Low,137,184,148,4.1
6061,Shampoo,Vegetables,292.88,Medium,74,41,18,5.0
6062,Butter,Fruits,305.23,Low,14,67,158,2.6
6063,Apple,Bakery,323.66,Low,129,272,49,3.8
6064,Shampoo,Beverages,143.17,High,124,277,70,2.5
6065,Bread,Bakery,206.67,High,118,294,111,2.4
6066,Shampoo,Vegetables,28.29,High,52,358,23,4.4
6067,Butter,Vegetables,386.69,High,35,306,45,3.3
6068,Milk,Snacks,420.18,None,20,274,135,1.5
6069,Milk,Fruits,107.63,Low,171,273,76,2.6
6070,Shampoo,Dairy,108.71,None,139,309,2,4.2
6071,Banana,Bakery,30.6,High,30,250,161,4.8
6072,Apple,Vegetables,485.49,None,124,182,76,3.5
6073,Juice,Beverages,405.52,Low,163,71,184,2.6
6074,Juice,Bakery,186.74,None,137,281,117,2.0
6075,Shampoo,Snacks,246.14,None,85,212,57,2.7
6076,Shampoo,Snacks,153.06,None,82,311,162,3.3
6077,Milk,Vegetables,302.65,Medium,96,42,20,1.0
6078,Butter,Vegetables,361.48,None,115,123,64,2.1
6079,Banana,Vegetables,229.21,Low,142,30,65,3.7
6080,Shampoo,Personal Care,438.06,Medium,18,10,184,3.7
6081,Juice,Dairy,263.34,Medium,128,278,41,3.6
6082,Apple,Vegetables,80.68,None,59,237,42,4.8
6083,Chips,Bakery,314.92,High,19,118,25,3.3
6084,Bread,Bakery,236.49,Medium,122,138,194,2.1
6085,Shampoo,Personal Care,468.48,None,19,317,153,4.2
6086,Butter,Personal Care,202.03,Medium,87,182,135,2.6
6087,Shampoo,Fruits,207.4,Medium,45,29,174,2.0
6088,Butter,Beverages,328.88,Low,65,52,164,3.2
6089,Banana,Vegetables,268.22,None,127,284,199,2.2
6090,Chips,Bakery,193.48,Low,46,347,81,2.6
6091,Soda,Personal Care,494.99,Medium,178,305,145,3.8
6092,Apple,Bakery,158.07,None,57,303,163,5.0
6093,Apple,Bakery,145.99,Medium,159,76,103,3.6
6094,Butter,Personal Care,433.57,Low,96,205,129,2.1
6095,Milk,Dairy,11.65,Low,70,330,83,1.4
6096,Butter,Personal Care,108.61,Low,84,37,119,2.4
6097,Milk,Personal Care,299.32,Low,126,101,2,1.1
6098,Tomato,Beverages,89.6,High,124,49,103,2.9
6099,Juice,Personal Care,493.04,Medium,108,267,107,3.6
6100,Apple,Snacks,237.46,Low,57,74,33,3.0
6101,Banana,Personal Care,302.71,Low,46,305,125,4.5
6102,Butter,Bakery,88.58,Medium,178,297,112,3.0
6103,Banana,Vegetables,151.8,Medium,14,222,109,2.8
6104,Chips,Bakery,311.17,Medium,109,211,173,2.2
6105,Banana,Beverages,279.28,Low,26,176,189,4.4
6106,Shampoo,Snacks,394.34,High,99,250,69,4.6
6107,Juice,Personal Care,141.92,Medium,117,260,184,4.9
6108,Shampoo,Dairy,330.24,None,29,268,137,4.9
6109,Bread,Fruits,152.58,Low,112,268,87,4.9
6110,Butter,Personal Care,297.51,Low,106,9,17,3.8
6111,Apple,Vegetables,306.47,Medium,153,14,160,3.3
6112,Butter,Fruits,69.7,None,16,275,134,1.7
6113,Juice,Dairy,278.83,Low,103,234,44,4.1
6114,Soda,Beverages,15.85,Low,75,316,111,3.9
6115,Soda,Beverages,255.59,None,21,59,156,4.4
6116,Bread,Dairy,351.79,Low,49,45,82,2.8
6117,Juice,Bakery,45.69,Medium,10,142,165,4.6
6118,Tomato,Dairy,469.97,Low,67,119,38,3.9
6119,Tomato,Personal Care,234.79,Low,140,67,152,1.7
6120,Tomato,Vegetables,469.82,Low,17,348,144,1.8
6121,Apple,Snacks,62.63,Low,99,38,60,4.3
6122,Apple,Personal Care,475.45,Low,84,256,50,2.7
6123,Tomato,Personal Care,63.51,None,94,201,36,2.0
6124,Soda,Personal Care,236.13,None,14,360,66,2.7
6125,Juice,Fruits,469.62,Medium,35,256,23,1.6
6126,Banana,Fruits,124.03,Low,94,66,121,4.6
6127,Juice,Beverages,27.04,Medium,82,229,48,1.3
6128,Tomato,Personal Care,398.62,Low,154,360,148,2.4
6129,Juice,Bakery,301.98,None,110,58,184,3.2
6130,Chips,Beverages,261.82,Medium,75,163,168,4.5
6131,Apple,Vegetables,26.83,None,128,298,144,4.1
6132,Apple,Dairy,330.08,High,56,29,108,1.1
6133,Soda,Fruits,94.1,None,177,241,101,4.3
6134,Banana,Personal Care,466.29,Low,101,325,148,3.6
6135,Tomato,Vegetables,346.01,None,36,104,67,1.5
6136,Butter,Beverages,356.45,High,49,232,191,3.5
6137,Soda,Beverages,123.96,High,10,182,43,4.3
6138,Soda,Fruits,441.57,None,148,159,123,3.4
6139,Banana,Beverages,273.49,None,176,243,27,5.0
6140,Shampoo,Bakery,429.97,None,27,147,35,3.0
6141,Tomato,Beverages,142.76,Medium,100,21,164,3.7
6142,Butter,Snacks,380.18,Low,56,289,126,1.3
6143,Apple,Dairy,291.54,Low,30,9,43,4.3
6144,Banana,Beverages,33.73,None,165,15,49,3.5
6145,Butter,Snacks,208.62,Medium,138,212,112,3.2
6146,Chips,Vegetables,100.12,Low,23,85,182,3.8
6147,Soda,Beverages,186.0,Medium,29,37,87,3.2
6148,Banana,Bakery,197.84,Medium,130,309,137,4.1
6149,Apple,Vegetables,242.71,None,164,163,37,3.3
6150,Juice,Personal Care,304.14,Low,131,278,48,3.1
6151,Apple,Beverages,289.78,Medium,61,119,71,1.5
6152,Chips,Fruits,29.11,Low,77,221,1,2.9
6153,Banana,Snacks,377.84,None,46,265,43,3.2
6154,Chips,Snacks,475.1,Medium,91,162,34,3.5
6155,Tomato,Fruits,180.85,High,168,49,115,2.8
6156,Tomato,Dairy,98.08,High,58,124,148,1.6
6157,Juice,Personal Care,274.6,Medium,48,219,56,1.6
6158,Soda,Bakery,355.41,Low,147,132,90,3.9
6159,Shampoo,Snacks,342.66,Low,146,258,22,3.6
6160,Milk,Vegetables,309.93,None,101,42,31,2.0
6161,Butter,Bakery,81.65,Low,150,214,70,2.8
6162,Chips,Snacks,420.04,None,27,356,160,2.2
6163,Butter,Personal Care,218.55,None,149,98,16,1.7
6164,Juice,Dairy,118.52,High,81,33,126,2.3
6165,Butter,Personal Care,52.27,High,14,168,199,2.1
6166,Butter,Vegetables,214.19,High,16,141,169,1.3
6167,Apple,Personal Care,312.81,None,152,27,16,3.0
6168,Banana,Bakery,336.04,High,155,135,47,2.8
6169,Soda,Vegetables,481.74,None,47,90,175,3.9
6170,Milk,Fruits,85.04,Low,35,188,56,3.5
6171,Banana,Beverages,493.03,Medium,175,241,102,2.4
6172,Apple,Fruits,330.79,Low,68,188,188,3.0
6173,Butter,Bakery,232.57,High,61,318,43,3.1
6174,Milk,Beverages,445.22,Low,170,163,150,4.7
6175,Apple,Fruits,350.3,Low,158,15,121,4.9
6176,Apple,Beverages,180.87,None,154,46,52,4.3
6177,Apple,Snacks,443.2,High,116,239,32,3.2
6178,Tomato,Personal Care,336.64,Low,71,135,55,4.7
6179,Milk,Vegetables,352.43,Medium,68,189,27,1.7
